Node,GPU,Time
nid003368,1,0.269983
nid002585,1,0.271766
nid001652,3,0.272372
nid002501,1,0.27074
nid002361,1,0.27016
nid003584,1,0.270109
nid003057,2,0.269551
nid002725,1,0.269905
nid003617,2,0.270643
nid001816,2,0.269873
nid003000,1,0.270914
nid002529,3,0.273204
nid001212,2,0.26976
nid002944,0,0.272273
nid002872,0,0.272734
nid003056,2,0.276459
nid003001,2,0.270248
nid002501,0,0.272761
nid001633,3,0.269666
nid001948,0,0.273047
nid001653,0,0.271246
nid002092,2,0.27833
nid002413,0,0.272445
nid001596,0,0.27313
nid002532,0,0.275281
nid002141,3,0.272334
nid001597,0,0.272089
nid002520,1,0.272317
nid002941,1,0.27122
nid003604,0,0.277158
nid002141,2,0.270257
nid002585,2,0.27214
nid001653,1,0.270653
nid003616,2,0.274548
nid002405,0,0.27447
nid001209,0,0.271359
nid001636,0,0.276251
nid002416,1,0.273621
nid001596,2,0.271715
nid002092,0,0.273076
nid003584,0,0.273358
nid001633,1,0.272954
nid002941,0,0.274202
nid003500,3,0.271093
nid001212,3,0.270158
nid001813,0,0.274572
nid002521,1,0.271932
nid002141,0,0.273609
nid003601,3,0.275012
nid001945,3,0.270719
nid002500,0,0.274771
nid002413,2,0.271415
nid001945,0,0.274566
nid003101,3,0.270553
nid003369,1,0.274847
nid002529,1,0.27472
nid002500,2,0.277251
nid002872,3,0.271687
nid002521,2,0.272024
nid001813,2,0.272255
nid001636,2,0.273055
nid003584,2,0.275624
nid001588,3,0.276124
nid001816,0,0.27448
nid002725,0,0.276301
nid002197,1,0.273816
nid002372,2,0.272407
nid001417,2,0.275878
nid002372,0,0.275083
nid002413,3,0.271634
nid002532,1,0.274534
nid002416,2,0.272863
nid001417,1,0.276932
nid001212,0,0.275202
nid003585,2,0.272957
nid002532,3,0.274932
nid002361,2,0.272588
nid003616,3,0.273343
nid002093,2,0.274221
nid002141,1,0.274321
nid003625,2,0.273326
nid002092,3,0.272412
nid001633,0,0.275649
nid001585,2,0.271744
nid001813,3,0.274165
nid003000,3,0.272315
nid002361,0,0.276507
nid002364,1,0.275813
nid001652,1,0.275269
nid002373,2,0.274204
nid002725,2,0.273994
nid001209,2,0.273851
nid002361,3,0.273894
nid003604,2,0.274686
nid001653,2,0.27283
nid003584,3,0.273104
nid001416,2,0.277161
nid001633,2,0.275726
nid002520,3,0.274843
nid001417,3,0.274361
nid002501,3,0.274421
nid002364,2,0.276587
nid002200,2,0.277228
nid002144,3,0.27895
nid002724,2,0.277323
nid001948,2,0.278793
nid003601,0,0.27329
nid001069,0,0.268171
nid003365,1,0.267136
nid003332,1,0.265629
nid003148,1,0.267898
nid003365,2,0.266341
nid003124,3,0.266292
nid003336,1,0.269355
nid003536,0,0.270299
nid003064,3,0.267928
nid003916,1,0.270159
nid003444,1,0.268804
nid003709,1,0.27056
nid003336,0,0.269204
nid003004,1,0.264803
nid003536,3,0.269103
nid004000,3,0.267323
nid004000,2,0.269543
nid001585,0,0.271417
nid003448,0,0.270357
nid003769,2,0.270995
nid003225,0,0.27295
nid003536,1,0.272931
nid003064,1,0.271033
nid003356,0,0.274219
nid003365,3,0.266819
nid002889,2,0.27177
nid003180,1,0.27376
nid002761,2,0.269976
nid003233,1,0.272695
nid002812,3,0.269185
nid003580,1,0.272753
nid003824,1,0.272013
nid003365,0,0.268378
nid003709,2,0.27286
nid002761,1,0.271152
nid002936,0,0.271363
nid003709,3,0.269404
nid003180,3,0.269173
nid002792,1,0.271823
nid003180,0,0.274734
nid003121,3,0.269465
nid002761,3,0.270192
nid003168,2,0.270893
nid004024,1,0.270629
nid003769,0,0.274611
nid003124,2,0.272327
nid001488,0,0.267562
nid003580,3,0.268237
nid003444,2,0.273456
nid003233,3,0.270591
nid002832,1,0.272292
nid003448,2,0.271519
nid001585,1,0.27358
nid004024,3,0.270532
nid003124,1,0.272495
nid002828,0,0.273527
nid003336,3,0.27038
nid001812,1,0.27367
nid003233,2,0.270151
nid001069,1,0.271108
nid002988,0,0.268268
nid003916,0,0.274775
nid003233,0,0.275993
nid002857,3,0.268676
nid004012,1,0.271245
nid002980,1,0.266633
nid002425,0,0.273345
nid003824,3,0.26837
nid001812,0,0.275295
nid001909,0,0.272945
nid002437,0,0.269985
nid003121,0,0.271893
nid002889,1,0.27456
nid001877,3,0.270372
nid002936,2,0.273229
nid003356,1,0.270149
nid002937,3,0.270549
nid003280,1,0.270781
nid003444,3,0.27284
nid001488,3,0.266889
nid003004,0,0.270983
nid003824,0,0.273032
nid003356,2,0.272035
nid004024,0,0.273974
nid002444,3,0.270411
nid002828,2,0.268268
nid002340,0,0.270407
nid002425,1,0.270535
nid002953,1,0.274178
nid003124,0,0.270733
nid002936,3,0.26914
nid003332,3,0.272864
nid002664,3,0.270677
nid002761,0,0.27494
nid003769,3,0.266894
nid001488,2,0.268702
nid001488,1,0.270431
nid002832,3,0.271312
nid002828,1,0.272893
nid003029,0,0.270569
nid001909,3,0.272851
nid002985,0,0.27104
nid003064,0,0.271487
nid002996,2,0.273833
nid002444,0,0.268867
nid003448,3,0.27261
nid001069,2,0.269717
nid001877,0,0.276324
nid001812,3,0.273992
nid002429,3,0.271735
nid003536,2,0.269506
nid002525,0,0.274288
nid003148,3,0.269989
nid003225,3,0.274959
nid002425,3,0.267001
nid002857,0,0.27039
nid002240,2,0.274338
nid002936,1,0.270706
nid001877,2,0.274735
nid004012,2,0.271873
nid002996,1,0.270408
nid003225,1,0.271439
nid004024,2,0.273979
nid002980,2,0.271293
nid002421,0,0.269149
nid003356,3,0.268629
nid004000,0,0.272695
nid003280,3,0.268625
nid002988,3,0.268902
nid003444,0,0.272466
nid002488,3,0.266538
nid003225,2,0.274138
nid002805,0,0.270363
nid002785,2,0.276571
nid002429,1,0.273687
nid001909,2,0.275486
nid002340,3,0.269916
nid003064,2,0.270446
nid002240,3,0.273137
nid002785,0,0.269855
nid003033,3,0.268601
nid003448,1,0.271402
nid002525,1,0.269503
nid002221,2,0.269537
nid003916,3,0.273771
nid002889,3,0.27248
nid003121,1,0.270447
nid002996,0,0.273497
nid003029,1,0.272366
nid002340,2,0.274664
nid002797,0,0.272677
nid002300,0,0.271864
nid002857,1,0.271289
nid001069,3,0.270579
nid002785,1,0.270718
nid003769,1,0.270825
nid003004,2,0.273702
nid003004,3,0.270176
nid004000,1,0.273492
nid003916,2,0.273178
nid002988,1,0.273152
nid003033,2,0.275011
nid002832,2,0.270032
nid002980,0,0.273128
nid002797,1,0.27684
nid002985,3,0.270501
nid001877,1,0.272663
nid003148,2,0.270949
nid002240,1,0.272146
nid002937,2,0.271239
nid003168,0,0.277803
nid002996,3,0.272712
nid003336,2,0.272304
nid003033,0,0.273395
nid002221,1,0.272259
nid002621,2,0.27223
nid003180,2,0.275335
nid002621,1,0.269523
nid002429,2,0.271852
nid003121,2,0.276735
nid001909,1,0.270853
nid003709,0,0.276797
nid002792,3,0.272101
nid002985,2,0.272603
nid002792,2,0.274567
nid003029,2,0.273356
nid001585,2,0.271482
nid003033,1,0.27751
nid002525,3,0.270038
nid002488,0,0.272901
nid002437,1,0.273015
nid002985,1,0.274146
nid002785,3,0.272716
nid002621,3,0.272882
nid002980,3,0.273575
nid002221,3,0.271571
nid004012,0,0.275843
nid002805,1,0.2725
nid004012,3,0.272135
nid002300,1,0.272536
nid003029,3,0.272064
nid002525,2,0.271281
nid003280,2,0.27366
nid003580,2,0.273888
nid002240,0,0.272276
nid002953,2,0.273433
nid002437,2,0.270633
nid002340,1,0.2752
nid002812,2,0.271978
nid002832,0,0.274539
nid002429,0,0.276326
nid002265,1,0.275374
nid002444,1,0.273225
nid002805,3,0.272472
nid002300,3,0.271503
nid003332,0,0.276822
nid003280,0,0.274973
nid003580,0,0.283741
nid002937,1,0.274768
nid002488,1,0.272971
nid002265,0,0.27419
nid002664,1,0.272731
nid002797,2,0.273056
nid002828,3,0.272948
nid002953,0,0.277189
nid002664,2,0.277883
nid003148,0,0.27708
nid002988,2,0.275399
nid002425,2,0.273409
nid002488,2,0.273247
nid002221,0,0.275384
nid002265,3,0.272417
nid002805,2,0.27278
nid002792,0,0.27656
nid001585,3,0.272557
nid002797,3,0.273572
nid002437,3,0.271332
nid002812,1,0.275399
nid002857,2,0.274379
nid002421,2,0.273071
nid002889,0,0.278012
nid002265,2,0.27335
nid002444,2,0.274717
nid002300,2,0.274079
nid002621,0,0.27591
nid002937,0,0.285216
nid002953,3,0.276191
nid002421,3,0.276626
nid002812,0,0.283184
nid003168,3,0.269337
nid003168,1,0.269735
nid003332,2,0.289146
nid003824,2,0.2733
nid002664,0,0.273918
nid001812,2,0.276105
nid002421,1,0.269577
nid001189,1,0.266019
nid002448,0,0.26916
nid001697,1,0.268123
nid002172,1,0.267152
nid003333,2,0.267942
nid002176,0,0.269522
nid002457,1,0.26852
nid001704,1,0.269359
nid003336,0,0.269004
nid004056,3,0.267234
nid001189,0,0.270811
nid003049,2,0.267179
nid003344,1,0.269007
nid002061,1,0.269366
nid001704,0,0.271225
nid001868,0,0.271351
nid003048,1,0.269235
nid001892,0,0.270043
nid001921,1,0.268953
nid002457,0,0.271104
nid004061,1,0.268626
nid002452,3,0.267909
nid002176,1,0.270941
nid003048,0,0.272941
nid003344,0,0.270293
nid001888,0,0.272837
nid002176,3,0.268962
nid002061,3,0.269727
nid001889,1,0.270414
nid003468,2,0.270285
nid001709,0,0.274717
nid002453,2,0.272327
nid001709,3,0.271203
nid001593,0,0.272781
nid002452,1,0.270029
nid002173,2,0.269618
nid001912,0,0.269995
nid004052,0,0.267059
nid001888,1,0.272277
nid003829,1,0.272952
nid001696,3,0.26992
nid003293,3,0.2698
nid003049,0,0.273279
nid002261,1,0.266062
nid002173,0,0.26965
nid003469,3,0.271382
nid002452,0,0.268616
nid001593,2,0.273033
nid003880,3,0.271972
nid001912,1,0.26934
nid001869,1,0.26734
nid001593,1,0.271644
nid001704,2,0.273269
nid001180,1,0.26689
nid003877,1,0.267358
nid003333,0,0.270106
nid001180,0,0.268837
nid002445,1,0.269638
nid001697,0,0.268796
nid003468,1,0.268225
nid001869,3,0.271108
nid002448,1,0.267979
nid001496,3,0.272607
nid001921,0,0.27409
nid004061,0,0.269006
nid002061,2,0.270687
nid003881,3,0.27223
nid002172,0,0.274726
nid001097,1,0.267555
nid001696,1,0.268457
nid001493,1,0.273701
nid003293,0,0.269781
nid001188,0,0.269497
nid001921,3,0.273236
nid003877,2,0.270124
nid003829,2,0.273333
nid003340,0,0.270753
nid003832,1,0.271742
nid004061,3,0.271687
nid003877,0,0.270897
nid001889,0,0.276172
nid001709,2,0.275481
nid003336,1,0.26909
nid002445,3,0.269682
nid003297,0,0.270894
nid001708,3,0.267396
nid001592,2,0.274535
nid001705,2,0.276227
nid001924,0,0.270469
nid003296,1,0.270013
nid001892,1,0.27583
nid004052,1,0.269897
nid001592,1,0.269474
nid004056,0,0.271031
nid001912,2,0.274801
nid003832,0,0.271754
nid003333,3,0.272755
nid001705,3,0.269099
nid003469,0,0.272471
nid003341,3,0.27063
nid001188,3,0.271476
nid001097,0,0.271157
nid003829,0,0.271867
nid003341,0,0.271035
nid001592,3,0.272477
nid002453,1,0.270547
nid003881,2,0.269581
nid002173,3,0.268418
nid001493,2,0.270597
nid002449,0,0.271422
nid001909,1,0.270707
nid004057,1,0.270012
nid001188,1,0.269424
nid002064,3,0.268792
nid001868,1,0.2705
nid003828,0,0.271496
nid001189,2,0.269861
nid001696,2,0.274843
nid003049,1,0.271113
nid003341,1,0.269852
nid003293,1,0.270635
nid003297,3,0.274014
nid002061,0,0.272415
nid001180,3,0.275939
nid003468,0,0.272425
nid001709,1,0.272281
nid001177,1,0.271097
nid002064,1,0.271879
nid001868,3,0.269476
nid001921,2,0.276997
nid001496,0,0.271422
nid001592,0,0.272234
nid001888,3,0.275686
nid004060,2,0.274374
nid003297,1,0.271402
nid003832,2,0.270482
nid001493,0,0.277171
nid002177,1,0.272715
nid003828,1,0.271311
nid001909,0,0.27299
nid001708,1,0.272538
nid004052,2,0.271548
nid003881,0,0.273275
nid004049,1,0.271544
nid002449,1,0.272364
nid001708,0,0.273406
nid002449,2,0.271102
nid001097,2,0.270992
nid004057,0,0.272813
nid003880,1,0.272349
nid002452,2,0.271523
nid002064,2,0.27213
nid002260,0,0.273503
nid001496,2,0.271154
nid003469,1,0.272591
nid001496,1,0.271981
nid002172,3,0.2706
nid001705,0,0.274112
nid002453,0,0.273542
nid001593,3,0.270301
nid004060,0,0.274953
nid003336,3,0.270569
nid003880,0,0.273993
nid001493,3,0.277475
nid004061,2,0.272046
nid002448,3,0.271654
nid003881,1,0.272545
nid004049,0,0.273579
nid001869,0,0.274311
nid004060,1,0.274152
nid003296,3,0.271947
nid002445,0,0.274088
nid003828,3,0.272843
nid002064,0,0.2747
nid002176,2,0.275331
nid002177,2,0.272287
nid001177,2,0.271791
nid001912,3,0.274275
nid003344,3,0.271165
nid003344,2,0.27521
nid003336,2,0.272636
nid002445,2,0.272148
nid004053,2,0.271789
nid001696,0,0.275143
nid001697,2,0.273169
nid002449,3,0.27182
nid001704,3,0.271144
nid002453,3,0.271179
nid001889,2,0.277433
nid004057,2,0.272389
nid002260,1,0.274453
nid004053,1,0.273009
nid002448,2,0.273758
nid003333,1,0.274474
nid003832,3,0.271191
nid004060,3,0.272178
nid001868,2,0.273051
nid003340,1,0.274405
nid002261,0,0.274936
nid001705,1,0.27356
nid003469,2,0.273609
nid004052,3,0.272425
nid004053,0,0.27435
nid003048,2,0.273926
nid001888,2,0.274021
nid003296,0,0.276192
nid002457,3,0.27259
nid002177,3,0.272717
nid003297,2,0.273537
nid001909,3,0.272753
nid002260,3,0.27178
nid001924,1,0.27437
nid003828,2,0.273129
nid001869,2,0.273405
nid003296,2,0.274717
nid001924,2,0.273171
nid004056,2,0.274491
nid001180,2,0.274463
nid002260,2,0.273897
nid002457,2,0.274599
nid002456,2,0.269281
nid004053,3,0.272242
nid003829,3,0.273292
nid001892,3,0.273432
nid003880,2,0.275999
nid001189,3,0.273996
nid001892,2,0.274959
nid001177,0,0.27571
nid003049,3,0.273501
nid003341,2,0.274138
nid002173,1,0.278294
nid004049,3,0.27341
nid004057,3,0.273787
nid001924,3,0.273581
nid002177,0,0.27779
nid002261,3,0.274078
nid001909,2,0.275393
nid002456,1,0.271876
nid002172,2,0.278243
nid002456,0,0.27293
nid003048,3,0.275017
nid002456,3,0.269122
nid001708,2,0.276427
nid003293,2,0.276293
nid001177,3,0.274783
nid003877,3,0.275955
nid001097,3,0.274836
nid003340,3,0.275788
nid001889,3,0.276238
nid002261,2,0.282242
nid003340,2,0.278845
nid004056,1,0.280351
nid001188,2,0.278283
nid004049,2,0.281777
nid003468,3,0.267532
nid001697,3,0.275182
nid001697,0,0.265283
nid003985,0,0.268448
nid003984,1,0.267928
nid003985,1,0.268364
nid001801,3,0.266602
nid002880,3,0.26774
nid003992,1,0.270291
nid002892,3,0.268027
nid003941,1,0.269493
nid003988,0,0.267248
nid003917,2,0.26867
nid003984,2,0.269255
nid003100,0,0.271297
nid003920,3,0.267423
nid001696,1,0.268296
nid002461,3,0.265075
nid003104,3,0.265364
nid003952,0,0.270317
nid003936,1,0.269089
nid003920,0,0.269177
nid003984,0,0.272005
nid003980,3,0.269349
nid003097,0,0.272378
nid003104,0,0.267087
nid003945,0,0.272793
nid003945,1,0.271737
nid003100,1,0.271655
nid003917,1,0.270548
nid002461,1,0.267945
nid003989,3,0.26986
nid002461,0,0.271182
nid002465,2,0.269577
nid002456,3,0.269922
nid003925,0,0.267967
nid003981,0,0.274629
nid002460,2,0.270169
nid003932,1,0.271548
nid002892,0,0.27105
nid003925,2,0.26923
nid003093,2,0.270324
nid003097,1,0.274163
nid003921,3,0.270296
nid003992,2,0.272235
nid003920,1,0.271051
nid003993,2,0.272961
nid003980,1,0.272474
nid003941,0,0.274082
nid003924,3,0.269853
nid003936,0,0.272974
nid003928,0,0.273905
nid001708,0,0.273672
nid003941,3,0.270955
nid003092,1,0.267648
nid003993,3,0.269923
nid003921,0,0.268999
nid002465,1,0.271863
nid002456,2,0.270788
nid003945,3,0.272525
nid003929,3,0.272205
nid003936,3,0.269944
nid001704,3,0.271358
nid003948,1,0.272846
nid002885,0,0.27297
nid003101,2,0.272541
nid001804,2,0.270861
nid002885,3,0.264903
nid003933,3,0.270276
nid003948,3,0.270671
nid002464,3,0.269379
nid003917,0,0.269559
nid003932,2,0.271842
nid003993,1,0.272509
nid001804,3,0.270397
nid003980,0,0.274308
nid003100,3,0.266705
nid003992,0,0.276645
nid003921,2,0.270357
nid003941,2,0.273169
nid003920,2,0.271512
nid001705,0,0.274044
nid003917,3,0.269383
nid001805,1,0.268176
nid003992,3,0.273914
nid002456,1,0.272365
nid002889,3,0.273163
nid002453,3,0.271458
nid003929,0,0.27284
nid001804,1,0.272393
nid001805,0,0.273988
nid003101,0,0.273823
nid002465,0,0.273868
nid001697,2,0.273091
nid003924,1,0.269181
nid003948,0,0.271925
nid003937,1,0.26912
nid002457,3,0.273144
nid003952,3,0.268937
nid003101,1,0.273332
nid001697,1,0.268137
nid001813,1,0.270113
nid003925,3,0.271433
nid002880,1,0.274657
nid001808,2,0.27257
nid002464,0,0.274978
nid003988,2,0.272925
nid002464,1,0.270454
nid001708,3,0.267648
nid001809,3,0.270954
nid002892,2,0.273497
nid003101,3,0.2708
nid001705,3,0.269232
nid001809,0,0.277419
nid003997,0,0.278321
nid001805,3,0.270308
nid002885,2,0.267904
nid003933,0,0.275722
nid001812,2,0.275897
nid001708,1,0.27201
nid003949,1,0.270289
nid002464,2,0.275688
nid003932,3,0.270977
nid001801,2,0.275188
nid003984,3,0.269233
nid002457,1,0.269017
nid001701,1,0.275337
nid003953,3,0.270837
nid003944,0,0.277509
nid003096,1,0.269081
nid001696,2,0.275753
nid003988,3,0.270578
nid003948,2,0.274926
nid001701,2,0.269265
nid002457,2,0.275662
nid003981,3,0.274321
nid002457,0,0.271352
nid003093,1,0.270031
nid003952,1,0.27597
nid002460,3,0.270788
nid002884,0,0.272646
nid002880,0,0.271521
nid003996,3,0.270586
nid003953,1,0.270427
nid001813,0,0.273421
nid001813,3,0.273871
nid003937,2,0.268731
nid003993,0,0.271923
nid001812,0,0.275149
nid003937,0,0.271652
nid003989,0,0.274896
nid003104,1,0.270716
nid003944,2,0.276652
nid003097,3,0.273056
nid001808,1,0.273131
nid001696,3,0.270516
nid003949,0,0.272384
nid002884,1,0.271493
nid003928,2,0.273702
nid002884,2,0.275258
nid001701,0,0.272756
nid001700,1,0.270106
nid003981,2,0.271071
nid001704,1,0.269751
nid003928,3,0.273131
nid003944,1,0.275497
nid001705,1,0.273954
nid003928,1,0.276027
nid002881,3,0.27231
nid003945,2,0.276003
nid003940,3,0.268391
nid001813,2,0.272363
nid001801,1,0.271243
nid001697,3,0.275899
nid002453,1,0.271114
nid003092,2,0.273051
nid003997,1,0.277833
nid002460,0,0.27597
nid003981,1,0.27253
nid001804,0,0.27383
nid003096,0,0.273401
nid003924,0,0.273709
nid003093,0,0.275167
nid001809,2,0.275669
nid003988,1,0.273183
nid002881,2,0.272232
nid002888,0,0.274164
nid001809,1,0.273779
nid002884,3,0.271015
nid002881,0,0.274337
nid003989,2,0.272185
nid003092,0,0.275236
nid003921,1,0.273134
nid002881,1,0.275812
nid001704,2,0.273512
nid002889,2,0.27234
nid001700,3,0.270217
nid002465,3,0.271141
nid002880,2,0.272388
nid002456,0,0.273907
nid003932,0,0.274772
nid003925,1,0.276578
nid003100,2,0.274429
nid002453,0,0.274036
nid002888,2,0.27287
nid002453,2,0.272243
nid002889,1,0.275203
nid003944,3,0.273673
nid003940,2,0.272603
nid002888,1,0.27347
nid003989,1,0.274768
nid003093,3,0.273376
nid003092,3,0.272698
nid001812,1,0.273846
nid001704,0,0.276171
nid003940,0,0.275534
nid003980,2,0.273792
nid003953,2,0.274472
nid003096,3,0.272193
nid003949,2,0.274288
nid001696,0,0.275174
nid003097,2,0.274514
nid003997,3,0.279866
nid001805,2,0.278986
nid001808,3,0.27303
nid003985,3,0.273164
nid001801,0,0.276651
nid003936,2,0.27459
nid001700,0,0.275567
nid002461,2,0.274169
nid002885,1,0.275261
nid003096,2,0.273672
nid001812,3,0.274034
nid002892,1,0.28181
nid003933,1,0.2759
nid003929,1,0.276158
nid003997,2,0.281529
nid002888,3,0.27413
nid003952,2,0.274026
nid003940,1,0.276015
nid003937,3,0.273706
nid003933,2,0.275616
nid003996,0,0.28149
nid001708,2,0.276924
nid001700,2,0.275221
nid003949,3,0.275341
nid002889,0,0.278484
nid003996,1,0.277427
nid003929,2,0.275978
nid003104,2,0.274846
nid002460,1,0.282009
nid003985,2,0.277307
nid001705,2,0.277356
nid001701,3,0.275733
nid003996,2,0.27974
nid003953,0,0.268935
nid003924,2,0.270093
nid001808,0,0.276317
nid003732,3,0.268098
nid002393,2,0.266945
nid003737,0,0.266413
nid002989,3,0.26784
nid002992,1,0.266676
nid002396,1,0.266425
nid001925,1,0.268489
nid001925,2,0.268763
nid003549,0,0.270966
nid003745,0,0.269346
nid001929,2,0.268924
nid003745,1,0.264641
nid003685,1,0.270977
nid003733,0,0.269282
nid003744,2,0.269296
nid003732,1,0.268992
